external_id,default_code,name,taxes_id,supplier_taxes_id
product.product_1397,21550.14.1,FRESAS (FRUTILLAS) PREPARADAS O CONSERVADAS DE OTRAS MANERAS INCLUSO EN ALMIBAR O CON ALCOHOL,,
product.product_1398,21550.15,"CORAZONES DE PALMITOS PREPARADOS O CONSERVADOS DE OTRAS MANERAS N.C.P., INCLUSO CON ADICION DE AZUCAR U OTRO EDULCORANTE O ALCOHOL",,
product.product_1399,21550.15.1,"CORAZONES DE PALMITOS PREPARADOS O CONSERVADOS DE OTRAS MANERAS N.C.P., INCLUSO CON ADICION DE AZUCAR U OTRO EDULCORANTE O ALCOHOL",,
product.product_1400,21550.16,"LAS DEMAS FRUTAS PREPARADAS O CONSERVADAS DE OTRAS MANERAS INCLUSO EN ALMIBAR O CON ALCOHOL: PAPAYA, MANGOS, BANANO DESHIDRATADO O AZUCARADO O EN OTRA FORMA, MANZANAS, CIRUELAS, TALLOS DE PLANTAS, TUBERCULOS, UVAS, VAINAS DE TAMARINDO, ETC.",,
product.product_1401,21550.16.1,LAS DEMAS FRUTAS CONSERVADAS DE OTRAS MANERAS,,
product.product_1402,21550.17,MEZCLAS DE FRUTAS U OTRAS PARTES COMESTIBLES DE PLANTAS PREPARADAS O CONSERVADAS DE OTRAS MANERAS N.C.P.,,
product.product_1403,21550.17.1,MEZCLAS DE FRUTAS U OTRAS PARTES COMESTIBLES CONSERVADAS DE OTRAS MANERAS ,,
product.product_1404,2156,HUESOS Y ALMENDRAS DE ALBARICOQUE  MELOCOTON O CIRUELA,,
product.product_1405,21560,"HUESOS Y ALMENDRAS DE ALBARICOQUE, MELOCOTON O CIRUELA",,
product.product_1406,21560,"HUESOS Y ALMENDRAS DE ALBARICOQUE, MELOCOTON O CIRUELA FRESCOS, O SECOS, MOLIDOS O NO",,
product.product_1407,21560.00.1,"HUESOS Y ALMENDRAS DE ALBARICOQUE, MELOCOTON O CIRUELA FRESCOS, O SECOS, MOLIDOS O NO",,
product.product_1408,216,ACEITES Y GRASAS ANIMALES Y VEGETALES,,
product.product_1409,2161,GRASAS DE GANADO BOVINO  OVINO O CAPRINO  DE CERDO Y DE AVES  SIN ELABORAR O FUNDIDAS,2008-01-25,
product.product_1410,21611,"GRASAS DE GANADO BOVINO, OVINO O CAPRINO, DE CERDO Y DE AVES, SIN ELABORAR O FUNDIDAS (INCLUSO GRASA DE CERDO O DE AVES, CONGELADA, SALADA, EN SALMUERA, SECA O AHUMADA, Y MANTECA DE CERDO)",,
product.product_1411,21611,"MANTECA DE CERDO  Y  OTRAS GRASAS  DE  CERDO Y AVES DE CORRAL DERRITIDAS, FUNDIDAS, HAYAN SIDO O NO EXTRAIDAS MEDIANTE PRENSADO O DISOLVENTES",,
product.product_1412,21611.00.1,"MANTECA DE CERDO  Y  OTRAS GRASAS  DE  CERDO Y AVES DE CORRAL DERRITIDAS, FUNDIDAS, HAYAN SIDO O NO EXTRAIDAS MEDIANTE PRENSADO O DISOLVENTES",,
product.product_1413,21611.1,"GRASA  DE  CERDO SIN CARNE MAGRA Y GRASA DE  AVES DE CORRAL,  SIN FUNDIR  NI  EXTRAER  DE  OTRO MODO,  FRESCA, REFRIGERADA, CONGELADA,,   SALADA, EN SALMUERA, SECA O AHUMADA",,
product.product_1414,21611.10.1,"GRASA DE  CERDO SIN CARNE MAGRA Y GRASADE  AVES DE CORRAL,  SIN FUNDIR  NI  EXTRAER  DE  OTRO MODO,  FRESCA, REFRIGERADA, CONGELADA,,   SALADA, EN SALMUERA, SECA O AHUMADA",,
product.product_1415,21611.11,"GRASA DE GANADO BOVINO, OVINO O CAPRINO EN BRUTO (SEBO EN RAMA) O FUNDIDAS,  HAYAN  SIDO  O  NO  EXTRAIDAS  MEDIANTE  PRENSADO  O SOLVENTES",,
product.product_1416,21611.11.1,"GRASADE GANADO BOVINO, OVINO O CAPRINO EN BRUTO (SEBO EN RAMA) O FUNDIDAS,  HAYAN  SIDO  O  NO  EXTRAIDAS  MEDIANTE  PRENSADO  O SOLVENTES",,
product.product_1417,21612,GRASA DE LANA,,
product.product_1418,21612,GRASA DE LANA EN BRUTO (SUARDA O SUINTINA),,
product.product_1419,21612.00.1,GRASADE LANA EN BRUTO (SUARDA O SUINTINA),,
product.product_1420,21612.09,"OTRAS SUSTANCIAS GRASAS DERIVADAS DE LA GRASA DE LANA, LANOLINA",,
product.product_1421,21612.09.1,"OTRAS SUSTANCIAS GRASAS DERIVADAS DE LA GRASADE LANA, LANOLINA",,
product.product_1422,2162,ACEITES Y GRASAS DE ORIGEN ANIMAL  REFINADOS O NO  EXCEPTO GRASAS DE GANADO BOVINO  OVINO O CAPRINO  DE CERDO Y DE AVES,,
product.product_1423,21620,"ACEITES Y GRASAS DE ORIGEN ANIMAL, REFINADOS O NO, EXCEPTO GRASA DE GANADO BOVINO, OVINO O CAPRINO, DE CERDO Y DE AVES",,
product.product_1424,21620,"ACEITES DE HIGADO DE PESCADO Y SUS FRACCIONES, REFINADOS O CON MAYOR CONTENIDO VITAMINICO O NO: ACEITE DE HIGADO DE BACALAO, DE HIPOGLOSO, DE TIBURON, FRACCIONES DE ACEITE DE HIGADO DE PESCADO, QUE NO CONSTITUYEN MEDICAMENTO",,
product.product_1425,21620.00.1,"ACEITES DE HIGADO DE PESCADO Y SUS FRACCIONES, REFINADOS O CON MAYOR CONTENIDO VITAMINICO O NO: ACEITE DE HIGADO DE BACALAO, DE HIPOGLOSO, DE TIBURON, FRACCIONES DE ACEITE DE HIGADO DE PESCADO, QUE NO CONSTITUYEN MEDICAMENTO",,
product.product_1426,21620.01,"GRASAS Y ACEITES DE PESCADO Y SUS FRACCIONES, EXCEPTO ACEITES DE HIGADO, REFINADOS O NO: ACEITE DE ANCHOA, ARENQUE, BACALAO, DE DESPERDICIOS DE PESCADO, SALMON, SARDINA, FRACCIONES DE GRASAS Y ACEITES DE PESCADO, QUE NO CONSTITUYAN MEDICAMENTO",,
product.product_1427,21620.01.1,"GRASAS Y ACEITES DE PESCADO Y SUS FRACCIONES, EXCEPTO ACEITES DE HIGADO, REFINADOS O NO: ACEITE DE ANCHOA, ARENQUE, BACALAO, DE DESPERDICIOS DE PESCADO, SALMON, SARDINA, FRACCIONES DE GRASAS Y ACEITES DE PESCADO, QUE NO CONSTITUYAN MEDICAMENTO",,
product.product_1428,21620.02,"GRASAS Y ACEITES DE MAMIFEROS MARINOS Y SUS FRACCIONES, REFINADOS O NO: ACEITE DE BALLENA, CACHALOTE, DELFIN, FOCA, ESPERMA DE ACEITE, FRACCIONES DE GRASAS Y ACEITES DE MAMIFEROS MARINOS, GRASA DE MAMIFEROS MARINOS, ETC.",,
product.product_1429,21620.02.1,"GRASAS Y ACEITES DE MAMIFEROS MARINOS Y SUS FRACCIONES, REFINADOS O NO: ACEITE DE BALLENA, CACHALOTE, DELFIN, FOCA, ESPERMA DE ACEITE, FRACCIONES DE GRASAS Y ACEITES DE MAMIFEROS MARINOS, GRASADE MAMIFEROS MARINOS, ETC.",,
product.product_1430,21620.1,"ESTEARINA, ACEITE DE MANTECA DE CERDO, OLEOESTEARINA, OLEOMARGARINA Y ACEITE DE SEBO SIN EMULSIFICAR, NI MEZCLAR, NI PREPARADOS DE OTRA FORMA",,
product.product_1431,21620.10.1,"ESTEARINA, ACEITE DE MANTECA DE CERDO, OLEOESTEARINA, OLEOMARGARINA Y ACEITE DE SEBO SIN EMULSIFICAR, NI MEZCLAR, NI PREPARADOS DE OTRA FORMA",,
product.product_1432,21620.19,"ACEITES Y GRASAS DE ORIGEN ANIMAL Y SUS FRACCIONES N.C.P. REFINADOS O NO, PERO SIN MODIFICAR QUIMICAMENTE: ACEITE DE HUESOS, DE HUEVOS DE TORTUGA, DE YEMA DE HUEVO, GRASA DE CABALLO, DE OSO, DE CONEJO, DE RES, DE HIPOPOTAMO, ETC.",,
product.product_1433,21620.19.1,"ACEITES Y GRASAS DE ORIGEN ANIMAL Y SUS FRACCIONES N.C.P. REFINADOS O NO, PERO SIN MODIFICAR QUIMICAMENTE: ACEITE DE HUESOS, DE HUEVOS DE TORTUGA, DE YEMA DE HUEVO, GRASADE CABALLO, DE OSO, DE CONEJO, DE RES, DE HIPOPOTAMO, ETC.",,
product.product_1434,2163,ACEITE DE SOJA  DE CACAHUETE (MANI)  DE OLIVA  DE GIRASOL  DE CARTAMO  DE SEMILLA DE ALGODON  DE NABINA  DE COLZA Y DE MOSTAZA SIN ELABORAR,,
product.product_1435,21630,"ACEITES DE SOYA, DE CACAHUETE (MANI), DE OLIVA, DE GIRASOL, DE CARTAMO, DE SEMILLA DE ALGODON, DE NABINA, DE COLZA Y DE MOSTAZA, SIN ELABORAR",,
product.product_1436,21630,"ACEITE  DE  SOYA (SOJA)  EN  BRUTO,  SIN GOMA O NO",,
product.product_1437,21630.00.1,"ACEITE  DE  SOYA (SOJA)  EN  BRUTO,  SIN GOMA O NO",,
product.product_1438,21630.1,ACEITE DE SEMILLA DE ALGODON EN BRUTO,,
product.product_1439,21630.10.1,ACEITE DE SEMILLA DE ALGODON EN BRUTO,,
product.product_1440,21630.2,ACEITE DE MANI (CACAHUATE) EN BRUTO,,
product.product_1441,21630.20.1,ACEITE DE MANI (CACAHUATE) EN BRUTO,,
product.product_1442,21630.3,"ACEITE DE OLIVA, REFINADO; ACEITE DE OLIVA, VIRGEN",,
product.product_1443,21630.30.1,"ACEITE DE OLIVA, REFINADO; ACEITE DE OLIVA, VIRGEN",,
product.product_1444,21630.4,ACEITE DE SEMILLA DE GIRASOL EN BRUTO,,
product.product_1445,21630.40.1,ACEITE DE SEMILLA DE GIRASOL EN BRUTO,,
product.product_1446,21630.41,ACEITE DE CARTAMO (AZAFRAN ) EN BRUTO,,
product.product_1447,21630.41.1,ACEITE DE CARTAMO (AZAFRAN ) EN BRUTO,,
product.product_1448,21630.5,"ACEITE DE NABINA, COLZA O MOSTAZA EN BRUTO",,
product.product_1449,21630.50.1,"ACEITE DE NABINA, COLZA O MOSTAZA EN BRUTO",,
product.product_1450,2164,ACEITE DE PALMA  DE COCO  DE ALMENDRA DE PALMA  DE BABASSU Y DE LINAZA  SIN ELABORAR,,
product.product_1451,21640,"ACEITE DE PALMA DE COCO, DE ALMENDRA DE PALMA, DE BABASSU Y DE LINAZA, SIN ELABORAR",,
product.product_1452,21640,ACEITE DE LINAZA EN BRUTO,,
product.product_1453,21640.00.1,ACEITE DE LINAZA EN BRUTO,,
product.product_1454,21640.1,ACEITE DE PALMA EN BRUTO,,
product.product_1455,21640.10.1,ACEITE DE PALMA EN BRUTO,,
product.product_1456,21640.2,ACEITE DE COCO (COPRA) EN BRUTO,,
product.product_1457,21640.20.1,ACEITE DE COCO (COPRA) EN BRUTO,,
product.product_1458,21640.3,ACEITE DE ALMENDRA DE PALMA O BABASU EN BRUTO,,
product.product_1459,21640.30.1,ACEITE DE ALMENDRA DE PALMA O BABASU EN BRUTO,,
product.product_1460,2165,ACEITE DE SOJA  DE MANI (CACAHUETE)  DE OLIVA  DE GIRASOL  DE CARTAMO  DE SEMILLA DE ALGODON  DE NABINA  DE COLZA Y DE MOSTAZA Y SUS FRACCIONES  REFINADO PERO SIN MODIFICAR QUIMICAMENTE,2008-01-25,
product.product_1461,21650,"ACEITE DE SOYA, DE MANI (CACAHUETE), DE OLIVA, DE GIRASOL, DE CARTAMO, DE SEMILLA DE ALGODON, DE NABINA, DE COLZA Y DE MOSTAZA Y SUS FRACCIONES, REFINADOS PERO SIN MODIFICAR QUIMICAMENTE; OTROS ACEITES OBTENIDOS EXCLUSIVAMENTE DE ACEITUNAS  Y ACEITE DE SE",,
product.product_1462,21650,"ACEITE  DE SOYA REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1463,21650.00.1,"ACEITE  DE SOYA REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1464,21650.1,ACEITE DE SEMILLA DE ALGODON REFINADO Y SUS FRACCIONES,,
product.product_1465,21650.10.1,ACEITE DE SEMILLA DE ALGODON REFINADO Y SUS FRACCIONES,,
product.product_1466,21650.2,ACEITE DE MANI  (CACAHUATE) REFINADO Y SUS FRACCIONES,,
product.product_1467,21650.20.1,ACEITE DE MANI  (CACAHUATE) REFINADO Y SUS FRACCIONES,,
product.product_1468,21650.3,"ACEITE DE OLIVA REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1469,21650.30.1,"ACEITE DE OLIVA REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1470,21650.31,"OTROS ACEITES OBTENIDOS EXCLUSIVAMENTE DE ACEITUNAS REFINADOS Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1471,21650.31.1,"OTROS ACEITES OBTENIDOS EXCLUSIVAMENTE DE ACEITUNAS REFINADOS Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1472,21650.4,ACEITE DE SEMILLAS DE GIRASOL REFINADO Y SUS FRACCIONES,,
product.product_1473,21650.40.1,ACEITE DE SEMILLAS DE GIRASOL REFINADO Y SUS FRACCIONES,,
product.product_1474,21650.41,"ACEITE DE CÁRTAMO (AZAFRÁN) REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUÍMICAMENTE",,
product.product_1475,21650.5,"ACEITE DE NABINA COLZA O MOSTAZA, REFINADOS Y SUS FRACCIONES",,
product.product_1476,21650.50.1,"ACEITE DE NABINA COLZA O MOSTAZA, REFINADOS Y SUS FRACCIONES",,
product.product_1477,21650.6,ACEITE DE SESAMO (AJONJOLI) REFINADO O NO Y SUS FRACCIONES,,
product.product_1478,2166,ACEITE DE MAIZ Y SUS FRACCIONES  SIN MODIFICAR QUIMICAMENTE,,
product.product_1479,21660,"ACEITE DE MAIZ Y SUS FRACCIONES, SIN MODIFICAR QUIMICAMENTE",,
product.product_1480,21660,ACEITE DE MAIZ EN BRUTO,,
product.product_1481,21660.00.1,ACEITE DE MAIZ EN BRUTO,,
product.product_1482,21660.01,"ACEITE DE MAIZ REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1483,21660.01.1,"ACEITE DE MAIZ REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1484,2167,ACEITE DE PALMA  DE COCO  DE ALMENDRA DE PALMA  DE BABASU Y DE LINAZA Y SUS FRACCIONES  REFINADOS  PERO SIN MODIFICAR QUIMICAMENTE,2008-01-25,
product.product_1485,21670,"ACEITE DE PALMA DE COCO, DE ALMENDRA DE PALMA, DE BABASU Y DE LINAZA Y SUS FRACCIONES, REFINADOS, PERO SIN MODIFICAR QUIMICAMENTE; ACEITE DE RICINO, DE TUNG Y DE JOJOBA Y GRASAS Y ACEITES VEGETALES FIJOS (EXCEPTO ACEITE DE MAIZ) Y SUS FRACC IONES N.C.P., ",,
product.product_1486,21670,"ACEITE DE LINAZA REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1487,21670.00.1,"ACEITE DE LINAZA REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1488,21670.1,"ACEITE DE PALMA REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1489,21670.10.1,"ACEITE DE PALMA REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1490,21670.2,"ACEITE DE COCO (COPRA) REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1491,21670.20.1,"ACEITE DE COCO (COPRA) REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1492,21670.3,"ACEITE DE ALMENDRA DE PALMA O BABASU REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1493,21670.30.1,"ACEITE DE ALMENDRA DE PALMA O BABASU REFINADO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1494,21670.4,"ACEITE DE RICINO (HIGUERILLA) REFINADO O NO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE.",,
product.product_1495,21670.40.1,"ACEITE DE RICINO (HIGUERILLA) REFINADO O NO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE.",,
product.product_1496,21670.5,"ACEITE DE TUNG REFINADO O NO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1497,21670.50.1,"ACEITE DE TUNG REFINADO O NO Y SUS FRACCIONES, PERO SIN MODIFICAR QUIMICAMENTE",,
product.product_1498,21670.51,"GRASAS Y ACEITES VEGETALES FIJOS REFINADOS O NO Y SUS FRACCIONES N.C.P., PERO SIN MODIFICAR QUIMICAMENTE: ACEITE DE JOJOBA, ALMENDRAS, GERMEN DE TRIGO, HUESOS DE CIRUELA, KAPOK, CERA DE MIRTO, DEL JAPON, ETC.",,
product.product_1499,21670.51.1,"GRASAS Y ACEITES VEGETALES FIJOS REFINADOS O NO Y SUS FRACCIONES N.C.P., PERO SIN MODIFICAR QUIMICAMENTE: ACEITE DE JOJOBA, ALMENDRAS, GERMEN DE TRIGO, HUESOS DE CIRUELA, KAPOK, CERA DE MIRTO, DEL JAPON, ETC.",,
product.product_1500,2168,MARGARINA Y PREPARADOS ANALOGOS,,
product.product_1501,21680,MARGARINA Y PREPARADOS ANALOGOS,,
product.product_1502,21680,"MARGARINA EXCEPTO MARGARINA LIQUIDA: MARGARINA DE ORIGEN ANIMAL, DE ORIGEN VEGETAL, MEZCLAS DE ESTAS, ETC.",,
product.product_1503,21680.00.1,"MARGARINA EXCEPTO MARGARINA LIQUIDA: MARGARINA DE ORIGEN ANIMAL, DE ORIGEN VEGETAL, MEZCLAS DE ESTAS, ETC.",,
product.product_1504,21680.01,"MEZCLAS O PREPARACIONES ALIMENTICIAS DE GRASAS O ACEITES, ANIMALES O VEGETALES O DE FRACCIONES DE DIFERENTES GRASAS O ACEITES, ANIMALES O VEGETALES.",,
product.product_1505,21680.01.1,"MEZCLAS O PREPARACIONES ALIMENTICIAS DE GRASAS O ACEITES, ANIMALES O VEGETALES O DE FRACCIONES DE DIFERENTES GRASAS O ACEITES, ANIMALES O VEGETALES.",,
product.product_1506,2169,GRASAS Y ACEITES DE ORIGEN ANIMAL O VEGETAL  Y SUS FRACCIONES  PARCIAL O TOTALMENTE HIDROGENADOS  INTERESTERIFICADOS  REESTERIFICADOS O ELAIDINIZADOS  REFINADOS O NO  PERO SIN OTRA PREPARACION,,
product.product_1507,21690,"GRASAS Y ACEITES DE ORIGEN ANIMAL O VEGETAL Y SUS FRACCIONES, PARCIAL O TOTALMENTE HIDROGENADOS, INTERESTERIFICADOS, REESTERIFICADOS O ELAIDINIZADOS, REFINADOS O NO, PERO SIN OTRA PREPARACION",,
product.product_1508,21690,"GRASAS Y ACEITES DE ORIGEN ANIMAL Y SUS FRACCIONES, HIDROGENADOS, INTERESTERIFICADOS, REESTERIFICADOS O ELAIDINIZADOS, REFINADOS O NO, PERO SIN OTRA PREPARACION, APTOS PARA EL CONSUMO HUMANO",,
product.product_1509,21690.00.1,"GRASAS Y ACEITES DE ORIGEN ANIMAL Y SUS FRACCIONES, HIDROGENADOS, INTERESTERIFICADOS, REESTERIFICADOS O ELAIDINIZADOS, REFINADOS O NO, PERO SIN OTRA PREPARACION, APTOS PARA EL CONSUMO HUMANO",,
product.product_1510,21690.01,"ACEITES DE ORIGEN VEGETAL Y SUS FRACCIONES, HIDROGENADOS, INTERESTERIFICADOS, REESTERIFICADOS O ELAIDINIZADOS, REFINADOS O NO, PERO SIN OTRA PREPARACION, APTOS PARA EL CONSUMO HUMANO.",,
product.product_1511,21690.01.1,"ACEITES DE ORIGEN VEGETAL Y SUS FRACCIONES, HIDROGENADOS, INTERESTERIFICADOS, REESTERIFICADOS O ELAIDINIZADOS, REFINADOS O NO, PERO SIN OTRA PREPARACION, APTOS PARA EL CONSUMO HUMANO.",,
product.product_1512,217,BORRAS DE ALGODON,,
product.product_1513,2170,BORRAS DE ALGODON (LINTERS),,
product.product_1514,21700,BORRAS DE ALGODON (LINTERS),,
product.product_1515,21700,BORRAS DE ALGODON (LINTERS),,
product.product_1516,21700.00.1,BORRAS DE ALGODON (LINTERS),,
product.product_1517,218,"TORTAS DE SEMILLAS OLEAGINOSAS Y OTROS RESIDUOS SOLIDOS RESULTANTES  DE LA EXTRACCION DE GRASAS O ACEITES VEGETALES ; HARINAS DE SEMILLAS O FRUTAS OLEAGINOSAS; EXCEPTO LAS DE MOSTAZA, CERAS DE ORIGEN VEGETAL, EXCEPTO LOS TRIGLICERIDOS; DEGRAS; RESIDUOS RE",,
product.product_1518,2181,TORTAS DE SEMILLAS OLEAGINOSAS Y OTROS RESIDUOS SOLIDOS  MOLIDOS O NO O EN FORMA DE GRANULOS  RESULTANTES DE LA EXTRACCION DE GRASAS O ACEITES VEGETALES,,
product.product_1519,21810,"TORTAS DE SEMILLAS OLEAGINOSAS Y OTROS RESIDUOS SOLIDOS, MOLIDOS O NO O EN FORMA DE GRANULOS, RESULTANTES DE LA EXTRACCION DE GRASAS O ACEITES VEGETALES",,
product.product_1520,21810,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE SOYA, MOLIDOS O NO, O EN FORMA  DE GRANULOS",,
product.product_1521,21810.00.1,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE SOYA, MOLIDOS O NO, O EN FORMA  DE GRANULOS",,
product.product_1522,21810.01,"TORTAS  (PASTA)  Y  DEMAS  RESIDUOS  SOLIDOS,  DE  LA  EXTRACCION DEL  ACEITE  DE  CACAHUATES  (MANIES),  MOLIDOS  O  NO,  O  EN FORMA DE  GRANULOS.",,
product.product_1523,21810.01.1,"TORTAS  (PASTA)  Y  DEMAS  RESIDUOS  SOLIDOS,  DE  LA  EXTRACCION DEL  ACEITE  DE  CACAHUATES  (MANIES),  MOLIDOS  O  NO,  O  EN FORMA DE  GRANULOS.",,
product.product_1524,21810.02,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE SEMILLAS DE ALGODON, MOLIDOS O NO, O EN  FORMA DE GRANULOS",,
product.product_1525,21810.02.1,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE SEMILLAS DE ALGODON, MOLIDOS O NO, O EN  FORMA DE GRANULOS",,
product.product_1526,21810.03,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE LINAZA, MOLIDOS O NO, O EN FORMA DE GRANULOS",,
product.product_1527,21810.03.1,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE LINAZA, MOLIDOS O NO, O EN FORMA DE GRANULOS",,
product.product_1528,21810.04,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE GIRASOL, MOLIDOS O NO, O EN FORMA DE GRANULOS.",,
product.product_1529,21810.04.1,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE GIRASOL, MOLIDOS O NO, O EN FORMA DE GRANULOS.",,
product.product_1530,21810.05,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE NABINO O COLZA, MOLIDOS O NO, O EN FORMA DE GRANULOS",,
product.product_1531,21810.05.1,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE NABINO O COLZA, MOLIDOS O NO, O EN FORMA DE GRANULOS",,
product.product_1532,21810.06,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE COCO (COPRA), MOLIDOS O NO, O EN FORMA DE GRANULOS",,
product.product_1533,21810.06.1,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE COCO (COPRA), MOLIDOS O NO, O EN FORMA DE GRANULOS",,
product.product_1534,21810.07,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE NUECES O ALMENDRAS DE PALMA, MOLIDOS O NO, O EN FORMA DE GRANULOS",,
product.product_1535,21810.07.1,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DEL ACEITE DE NUECES O ALMENDRAS DE PALMA, MOLIDOS O NO, O EN FORMA DE GRANULOS",,
product.product_1536,21810.09,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DE ACEITES DE OTRAS SEMILLAS Y FRUTAS OLEAGINOSAS, MOLIDOS O NO, O EN FORMA DE GRANULOS",,
product.product_1537,21810.09.1,"TORTAS (PASTA) Y DEMAS RESIDUOS SOLIDOS, DE LA EXTRACCION DE ACEITES DE OTRAS SEMILLAS Y FRUTAS OLEAGINOSAS, MOLIDOS O NO, O EN FORMA DE GRANULOS",,
product.product_1538,2182,HARINAS DE SEMILLAS O FRUTAS OLEAGINOSAS  EXCEPTO LAS DE MOSTAZA,,
product.product_1539,21820,"HARINAS DE SEMILLAS O FRUTAS OLEAGINOSAS, EXCEPTO LAS DE MOSTAZA",,
product.product_1540,21820,HARINAS DE HABAS DE SOYA (SOJA),,
product.product_1541,21820.00.1,HARINAS DE HABAS DE SOYA (SOJA),,
product.product_1542,21820.01,"HARINAS DE OTRAS SEMILLAS O FRUTOS OLEAGINOSOS, (EXCEPTO HARINA DE MOSTAZA),SIN DESGRASAR, PARCIALMENTE DESGRASADAS O DESGRASADAS Y TOTAL O PARCIALMENTE RECONSTITUIDAS CON SUS ACEITES ORIGINALES:  HARINA DE HABA, DE SOYA, DE NUECES, SEMILLAS DE GIRASOL, S",,
product.product_1543,21820.01.1,"HARINAS DE OTRAS SEMILLAS O FRUTOS OLEAGINOSOS, (EXCEPTO HARINA DE MOSTAZA),SIN DESGRASAR, PARCIALMENTE DESGRASADAS O DESGRASADAS Y TOTAL O PARCIALMENTE RECONSTITUIDAS CON SUS ACEITES ORIGINALES:  HARINA DE HABA, DE SOYA, DE NUECES, SEMILLAS DE GIRASOL, S",,
product.product_1544,2183,CERAS DE ORIGEN VEGETAL  EXCEPTO LOS TRIGLICERIDOS, RESIDUOS RESULTANTES DEL TRATAMIENTO DE SUSTANCIAS GRASAS O CERAS DE ORIGEN ANIMAL O VEGETAL,2008-01-25
product.product_1545,21830,"CERAS DE ORIGEN VEGETAL, EXCEPTO LOS TRIGLICERIDOS; DEGRAS; RESIDUOS RESULTANTES DEL TRATAMIENTO DE SUSTANCIAS GRASAS O CERAS DE ORIGEN ANIMAL O VEGETAL",,
product.product_1546,21830,DEGRAS,2008-01-25,
product.product_1547,21830.00.1,DEGRAS,,
product.product_1548,21830.1,"CERAS DE ORIGEN VEGETAL (EXCEPTO LOS TRIGLICERIDOS), ESTEN O NO REFINADAS O COLOREADAS: CERA DE CARNAUBA, CANDELILLA, ALGODON, ESPARTO, ETC.",,
product.product_1549,21830.10.1,"CERAS DE ORIGEN VEGETAL (EXCEPTO LOS TRIGLICERIDOS), ESTEN O NO REFINADAS O COLOREADAS: CERA DE CARNAUBA, CANDELILLA, ALGODON, ESPARTO, ETC.",,
product.product_1550,22,PRODUCTOS LACTEOS,,
product.product_1551,221,LECHE Y CREMA ELABORADAS,,
product.product_1552,2211,LECHE ELABORADA,,
